"No.","Time","Source","Destination","Protocol","Length","Info"
"6788","40.132565183","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6789","40.132693900","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5390424 Win=548 Len=0 TSval=2938476826 TSecr=849789580"
"6790","40.134443424","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6791","40.136497038","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6792","40.136605152","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5393304 Win=548 Len=0 TSval=2938476830 TSecr=849789582"
"6793","40.139313178","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6794","40.139826441","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6795","40.139912835","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5396184 Win=548 Len=0 TSval=2938476834 TSecr=849789582"
"6796","40.143279534","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6797","40.143695858","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6798","40.143764372","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5399064 Win=548 Len=0 TSval=2938476838 TSecr=849789586"
"6799","40.145238303","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6800","40.147779129","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6801","40.147896253","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5401944 Win=548 Len=0 TSval=2938476842 TSecr=849789589"
"6802","40.148841904","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6803","40.150704431","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6804","40.150761072","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5404824 Win=548 Len=0 TSval=2938476845 TSecr=849789593"
"6805","40.152648044","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6806","40.154200755","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6807","40.154276952","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5407704 Win=546 Len=0 TSval=2938476848 TSecr=849789595"
"6808","40.156088007","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6809","40.158027429","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6810","40.158105162","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5410584 Win=548 Len=0 TSval=2938476852 TSecr=849789601"
"6811","40.159553601","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6812","40.161810662","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6813","40.161892585","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5413464 Win=548 Len=0 TSval=2938476856 TSecr=849789603"
"6814","40.165875494","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6815","40.166294961","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6816","40.166365920","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5416344 Win=548 Len=0 TSval=2938476860 TSecr=849789608"
"6817","40.167096599","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6818","40.169002149","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6819","40.169168720","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5419224 Win=548 Len=0 TSval=2938476863 TSecr=849789610"
"6820","40.170385705","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6821","40.174394664","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6822","40.174494397","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5422104 Win=548 Len=0 TSval=2938476868 TSecr=849789614"
"6823","40.174792340","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6824","40.175804131","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6825","40.175857210","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5424984 Win=546 Len=0 TSval=2938476870 TSecr=849789618"
"6826","40.177998125","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6827","40.181207053","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6828","40.181299592","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5427864 Win=548 Len=0 TSval=2938476875 TSecr=849789623"
"6829","40.181611434","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6830","40.183425840","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6831","40.183507904","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5430744 Win=548 Len=0 TSval=2938476877 TSecr=849789625"
"6832","40.185733257","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6833","40.186660470","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6834","40.186731428","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5433624 Win=548 Len=0 TSval=2938476881 TSecr=849789629"
"6835","40.188604083","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6836","40.190662445","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6837","40.190729213","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5436504 Win=548 Len=0 TSval=2938476885 TSecr=849789632"
"6838","40.192089512","178.135.6.13","192.168.1.68","TLSv1.2","1442","Ignored Unknown Record"
"6839","40.192157956","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5437880 Win=548 Len=0 TSval=2938476886 TSecr=849789635"
"6840","40.194301106","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6841","40.194375347","178.135.6.13","192.168.1.68","TLSv1.2","130","Ignored Unknown Record"
"6842","40.194408452","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5439384 Win=548 Len=0 TSval=2938476888 TSecr=849789638"
"6843","40.196919805","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6844","40.198182954","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6845","40.198591666","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5442264 Win=548 Len=0 TSval=2938476892 TSecr=849789642"
"6846","40.199699418","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6847","40.201754777","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6848","40.201893203","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5445144 Win=548 Len=0 TSval=2938476896 TSecr=849789645"
"6849","40.202925247","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6850","40.204895051","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6851","40.205027959","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5448024 Win=548 Len=0 TSval=2938476899 TSecr=849789649"
"6852","40.206802975","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6853","40.208402899","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6854","40.208498512","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5450904 Win=548 Len=0 TSval=2938476902 TSecr=849789651"
"6855","40.210309566","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6856","40.212502722","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6857","40.212551053","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5453784 Win=548 Len=0 TSval=2938476906 TSecr=849789657"
"6858","40.213967434","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6859","40.216113307","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6860","40.216221561","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5456664 Win=548 Len=0 TSval=2938476910 TSecr=849789657"
"6861","40.217939168","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6862","40.219462127","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6863","40.219574851","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5459544 Win=548 Len=0 TSval=2938476913 TSecr=849789659"
"6864","40.221766959","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=5459544 Ack=6731 Win=40 Len=1440 TSval=849789662 TSecr=2938476819"
"6865","40.223184947","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6866","40.223289429","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5462424 Win=548 Len=0 TSval=2938476917 TSecr=849789662"
"6867","40.224613760","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6868","40.226651379","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6869","40.226721570","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5465304 Win=548 Len=0 TSval=2938476920 TSecr=849789666"
"6870","40.228819462","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6871","40.230348497","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6872","40.230424764","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5468184 Win=548 Len=0 TSval=2938476924 TSecr=849789670"
"6873","40.232240009","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6874","40.234248365","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6875","40.234681241","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5471064 Win=548 Len=0 TSval=2938476928 TSecr=849789676"
"6876","40.236264403","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6877","40.237640277","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6878","40.238160943","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5473944 Win=546 Len=0 TSval=2938476932 TSecr=849789681"
"6879","40.241559979","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6880","40.241796042","178.135.6.13","192.168.1.68","TLSv1.2","802","Ignored Unknown Record"
"6881","40.241858061","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5476120 Win=548 Len=0 TSval=2938476936 TSecr=849789683"
"6882","40.242240652","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5476120 Ack=6731 Win=40 Len=1440 TSval=849789685 TSecr=2938476842"
"6883","40.246644494","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6884","40.246704837","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5479000 Win=548 Len=0 TSval=2938476940 TSecr=849789685"
"6885","40.247052297","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6886","40.247529942","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6887","40.247615428","178.135.6.13","192.168.1.68","TLSv1.2","290","Ignored Unknown Record"
"6888","40.247635752","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5482104 Win=548 Len=0 TSval=2938476941 TSecr=849789689"
"6889","40.249941841","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6890","40.251427295","178.135.6.13","192.168.1.68","TLSv1.2","1282","Ignored Unknown Record"
"6891","40.251505867","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5484760 Win=548 Len=0 TSval=2938476945 TSecr=849789692"
"6892","40.253419518","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6893","40.254944782","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6894","40.255008686","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5487640 Win=548 Len=0 TSval=2938476949 TSecr=849789696"
"6895","40.256844953","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6896","40.258830960","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6897","40.258898636","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5490520 Win=546 Len=0 TSval=2938476953 TSecr=849789700"
"6898","40.260315018","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6899","40.261512656","178.135.6.13","192.168.1.68","TLSv1.2","1058","Ignored Unknown Record"
"6900","40.261927932","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5492952 Win=544 Len=0 TSval=2938476956 TSecr=849789704"
"6901","40.263783056","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6902","40.265354695","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6903","40.265391711","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5495832 Win=544 Len=0 TSval=2938476959 TSecr=849789708"
"6904","40.269527781","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6905","40.269927413","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6906","40.269955140","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5498712 Win=544 Len=0 TSval=2938476964 TSecr=849789713"
"6907","40.270660816","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6908","40.274333490","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6909","40.274368131","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5501592 Win=544 Len=0 TSval=2938476968 TSecr=849789713"
"6910","40.274727814","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5501592 Ack=6731 Win=40 Len=1440 TSval=849789719 TSecr=2938476875"
"6911","40.276059967","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6912","40.276075960","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5504472 Win=544 Len=0 TSval=2938476970 TSecr=849789719"
"6913","40.277532081","178.135.6.13","192.168.1.68","TLSv1.2","1218","Ignored Unknown Record"
"6914","40.277601224","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5505624 Win=548 Len=0 TSval=2938476971 TSecr=849789719"
"6915","40.279769377","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6916","40.281503466","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6917","40.281586298","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5508504 Win=548 Len=0 TSval=2938476975 TSecr=849789721"
"6918","40.282929905","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6919","40.284912559","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6920","40.284970387","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5511384 Win=548 Len=0 TSval=2938476979 TSecr=849789724"
"6921","40.285792978","178.135.6.13","192.168.1.68","TLSv1.2","898","Ignored Unknown Record"
"6922","40.285841099","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5512216 Win=548 Len=0 TSval=2938476980 TSecr=849789724"
"6923","40.287903861","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6924","40.289877925","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6925","40.289932890","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5515096 Win=548 Len=0 TSval=2938476984 TSecr=849789728"
"6926","40.291339843","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6927","40.293344218","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6928","40.293412941","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5517976 Win=548 Len=0 TSval=2938476987 TSecr=849789730"
"6929","40.295313882","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6930","40.297073393","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6931","40.297210980","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5520856 Win=548 Len=0 TSval=2938476991 TSecr=849789736"
"6932","40.299001571","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6933","40.300842657","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6934","40.300959851","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5523736 Win=546 Len=0 TSval=2938476995 TSecr=849789739"
"6935","40.302267350","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6936","40.304262715","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6937","40.304406309","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5526616 Win=548 Len=0 TSval=2938476998 TSecr=849789743"
"6938","40.306198087","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6939","40.307750449","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6940","40.307887967","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5529496 Win=548 Len=0 TSval=2938477002 TSecr=849789747"
"6941","40.309567999","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6942","40.311519294","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6943","40.311567834","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5532376 Win=548 Len=0 TSval=2938477005 TSecr=849789750"
"6944","40.313286768","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6945","40.315305600","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6946","40.315363847","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5535256 Win=548 Len=0 TSval=2938477009 TSecr=849789754"
"6947","40.317218483","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6948","40.318747029","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6949","40.318808978","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5538136 Win=548 Len=0 TSval=2938477013 TSecr=849789758"
"6950","40.319318540","178.135.6.13","192.168.1.68","TLSv1.2","674","Ignored Unknown Record"
"6951","40.319370223","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5538744 Win=548 Len=0 TSval=2938477013 TSecr=849789758"
"6952","40.321436896","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6953","40.322940230","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6954","40.323334624","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5541624 Win=548 Len=0 TSval=2938477017 TSecr=849789760"
"6955","40.323825747","178.135.6.13","192.168.1.68","TLSv1.2","546","Ignored Unknown Record"
"6956","40.323924084","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5542104 Win=548 Len=0 TSval=2938477018 TSecr=849789764"
"6957","40.325362116","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6958","40.327377666","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6959","40.327479005","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5544984 Win=548 Len=0 TSval=2938477021 TSecr=849789764"
"6960","40.329304028","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6961","40.331079743","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6962","40.333099203","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6963","40.333400568","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5549304 Win=548 Len=0 TSval=2938477027 TSecr=849789767"
"6964","40.334959775","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6965","40.336492163","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6966","40.337076595","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5552184 Win=548 Len=0 TSval=2938477031 TSecr=849789775"
"6967","40.338231211","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6968","40.340154709","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6969","40.340250532","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5555064 Win=548 Len=0 TSval=2938477034 TSecr=849789775"
"6970","40.343951631","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6971","40.344349028","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6972","40.344796221","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5557944 Win=546 Len=0 TSval=2938477039 TSecr=849789782"
"6973","40.345509371","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6974","40.351675797","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6975","40.352084299","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6976","40.352360242","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5562264 Win=548 Len=0 TSval=2938477046 TSecr=849789784"
"6977","40.352510401","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6978","40.352941112","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6979","40.353101887","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5565144 Win=548 Len=0 TSval=2938477047 TSecr=849789788"
"6980","40.354710052","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6981","40.356681183","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6982","40.356764084","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5568024 Win=548 Len=0 TSval=2938477051 TSecr=849789792"
"6983","40.358343196","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"6984","40.359316574","178.135.6.13","192.168.1.68","TLSv1.2","1026","Ignored Unknown Record"
"6985","40.359386834","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5570424 Win=548 Len=0 TSval=2938477053 TSecr=849789795"
"6986","40.360826472","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5570424 Ack=6731 Win=40 Len=1440 TSval=849789799 TSecr=2938476956"
"6987","40.363364574","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=5571864 Ack=6731 Win=40 Len=1440 TSval=849789799 TSecr=2938476956 [TCP segment of a reassembled PDU]"
"6988","40.363484073","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5573304 Win=548 Len=0 TSval=2938477057 TSecr=849789799"
"6989","40.365017578","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5573304 Ack=6731 Win=40 Len=1440 TSval=849789803 TSecr=2938476959 [TCP segment of a reassembled PDU]"
"6990","40.366557718","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=5574744 Ack=6731 Win=40 Len=1440 TSval=849789803 TSecr=2938476959 [TCP segment of a reassembled PDU]"
"6991","40.367423051","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5576184 Win=548 Len=0 TSval=2938477061 TSecr=849789803"
"6992","40.370450112","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5576184 Ack=6731 Win=40 Len=1440 TSval=849789807 TSecr=2938476964 [TCP segment of a reassembled PDU]"
"6993","40.370843947","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=5577624 Ack=6731 Win=40 Len=1440 TSval=849789807 TSecr=2938476964 [TCP segment of a reassembled PDU]"
"6994","40.370906595","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5579064 Win=548 Len=0 TSval=2938477065 TSecr=849789807"
"6995","40.371955052","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5579064 Ack=6731 Win=40 Len=1440 TSval=849789812 TSecr=2938476968 [TCP segment of a reassembled PDU]"
"6996","40.373965294","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=5580504 Ack=6731 Win=40 Len=1440 TSval=849789812 TSecr=2938476968 [TCP segment of a reassembled PDU]"
"6997","40.374011668","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5581944 Win=548 Len=0 TSval=2938477068 TSecr=849789812"
"6998","40.377650609","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5581944 Ack=6731 Win=40 Len=1440 TSval=849789814 TSecr=2938476971 [TCP segment of a reassembled PDU]"
"6999","40.378077409","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=5583384 Ack=6731 Win=40 Len=1440 TSval=849789814 TSecr=2938476971 [TCP segment of a reassembled PDU]"
"7000","40.378117009","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=6731 Ack=5584824 Win=548 Len=0 TSval=2938477072 TSecr=849789814"
