"No.","Time","Source","Destination","Protocol","Length","Info"
"10055","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5545081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10056","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5546541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10057","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5548001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10058","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5549461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10059","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5550921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10060","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5552381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10061","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5553841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10062","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5555301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10063","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5556761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10064","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5558221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10065","9.798177","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5559681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10066","9.798338","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5561141 Win=2108160 Len=0"
"10067","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5561141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10068","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5562601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10069","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5564061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10070","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5565521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10071","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5566981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10072","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5568441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10073","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5569901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10074","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5571361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10075","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5572821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10076","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5574281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10077","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5575741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10078","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5577201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10079","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5578661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10080","9.799583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5580121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10081","9.799665","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5581581 Win=2108160 Len=0"
"10082","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5581581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10083","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5583041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10084","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5584501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10085","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5585961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10086","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5587421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10087","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5588881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10088","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5590341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10089","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5591801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10090","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5593261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10091","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5594721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10092","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5596181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10093","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5597641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10094","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5599101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10095","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5600561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10096","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5602021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10097","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5603481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10098","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5604941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10099","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5606401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10100","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5607861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10101","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5609321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10102","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5610781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10103","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5612241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10104","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5613701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10105","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5615161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10106","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5616621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10107","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5618081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10108","9.801295","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5619541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10109","9.801420","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5621001 Win=2108160 Len=0"
"10110","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5621001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10111","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5622461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10112","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5623921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10113","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5625381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10114","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5626841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10115","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5628301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10116","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5629761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10117","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5631221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10118","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5632681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10119","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5634141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10120","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5635601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10121","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5637061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10122","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5638521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10123","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5639981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10124","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5641441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10125","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5642901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10126","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5644361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10127","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5645821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10128","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5647281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10129","9.803003","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5648741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10130","9.803107","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5650201 Win=2108160 Len=0"
"10131","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5650201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10132","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5651661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10133","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5653121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10134","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5654581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10135","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5656041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10136","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5657501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10137","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5658961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10138","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5660421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10139","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5661881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10140","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5663341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10141","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5664801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10142","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5666261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10143","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5667721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10144","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5669181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10145","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5670641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10146","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5672101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10147","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5673561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10148","9.804416","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5675021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10149","9.804542","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5676481 Win=2108160 Len=0"
"10150","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5676481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10151","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=5677941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10152","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5679401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10153","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5680861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10154","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5682321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10155","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5683781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10156","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5685241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10157","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5686701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10158","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5688161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10159","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5689621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10160","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5691081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10161","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5692541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10162","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5694001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10163","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5695461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10164","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5696921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10165","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5698381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10166","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5699841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10167","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5701301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10168","9.806205","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5702761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10169","9.806296","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5704221 Win=2108160 Len=0"
"10170","9.807707","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5704221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10171","9.807722","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5705681 Win=2108160 Len=0"
"10172","9.809679","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5705681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10173","9.809679","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5707141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10174","9.809679","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5708601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10175","9.809679","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5710061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10176","9.809679","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5711521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10177","9.809679","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5712981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10178","9.809697","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5714441 Win=2108160 Len=0"
"10179","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5714441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10180","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5715901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10181","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5717361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10182","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5718821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10183","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5720281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10184","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5721741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10185","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5723201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10186","9.818720","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5724661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10187","9.818768","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5726121 Win=2108160 Len=0"
"10188","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5726121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10189","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5727581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10190","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5729041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10191","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5730501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10192","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5731961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10193","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5733421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10194","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5734881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10195","9.827133","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5736341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10196","9.827236","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5737801 Win=2108160 Len=0"
"10197","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5737801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10198","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5739261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10199","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5740721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10200","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5742181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10201","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5743641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10202","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5745101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10203","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5746561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10204","9.833513","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5748021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10205","9.833586","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5749481 Win=2108160 Len=0"
"10206","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5749481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10207","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5750941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10208","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5752401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10209","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5753861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10210","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5755321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10211","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5756781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10212","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5758241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10213","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5759701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10214","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5761161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10215","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5762621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
